Year Filter,Order Date,Year of Sale,Returned?,Days to Ship,Approver,Return Notes,Order ID,Return Reason,Category,City,Country,Customer ID,Customer Name,Discount,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Sales
1/1/2022,7/21/2022,1/1/2018,,5,,,,,Office Supplies,Chicago,United States,PT-19090,Pete Takahito,0.8,60623,OFF-BI-10001116,Wilson Jones 1 Hanging DublLock Ring Binders,-3.3792,2,Central,9809,Consumer,7/26/2018,Standard Class,Illinois,Binders,2.112
1/1/2022,1/14/2022,1/1/2018,,6,,,,,Office Supplies,Richmond,United States,HR-14770,Hallie Redmond,0,47374,OFF-ST-10001590,Tenex Personal Project File with Scoop Front Design Black,17.524,5,Central,9859,Home Office,1/20/2018,Standard Class,Indiana,Storage,67.4
1/1/2022,1/14/2022,1/1/2018,,6,,,,,Office Supplies,Richmond,United States,HR-14770,Hallie Redmond,0,47374,OFF-FA-10003472,Bagged Rubber Bands,0.1008,2,Central,9860,Home Office,1/20/2018,Standard Class,Indiana,Fasteners,2.52
1/1/2022,1/14/2022,1/1/2018,,6,,,,,Technology,Richmond,United States,HR-14770,Hallie Redmond,0,47374,TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,1.356,4,Central,9861,Home Office,1/20/2018,Standard Class,Indiana,Phones,67.8
1/1/2022,1/14/2022,1/1/2018,,6,,,,,Office Supplies,Richmond,United States,HR-14770,Hallie Redmond,0,47374,OFF-ST-10002562,Staple magnet,5.2528,2,Central,9862,Home Office,1/20/2018,Standard Class,Indiana,Storage,18.76
1/1/2022,1/14/2022,1/1/2018,,6,,,,,Technology,Richmond,United States,HR-14770,Hallie Redmond,0,47374,TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,2.5452,4,Central,9863,Home Office,1/20/2018,Standard Class,Indiana,Accessories,12.12
1/1/2022,1/14/2022,1/1/2018,,6,,,,,Office Supplies,Richmond,United States,HR-14770,Hallie Redmond,0,47374,OFF-PA-10004156,Xerox 188,5.5566,1,Central,9864,Home Office,1/20/2018,Standard Class,Indiana,Paper,11.34
1/1/2022,1/14/2022,1/1/2018,,6,,,,,Technology,Richmond,United States,HR-14770,Hallie Redmond,0,47374,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,70.312,4,Central,9865,Home Office,1/20/2018,Standard Class,Indiana,Accessories,159.8
1/1/2022,1/14/2022,1/1/2018,,6,,,,,Furniture,Richmond,United States,HR-14770,Hallie Redmond,0,47374,FUR-FU-10001037,DAX Charcoal/Nickel-Tone Document Frame 5 x 7,8.532,2,Central,9866,Home Office,1/20/2018,Standard Class,Indiana,Furnishings,18.96
1/1/2022,10/6/2022,1/1/2018,,0,,,,,Office Supplies,Chicago,United States,MH-17455,Mark Hamilton,0.2,60623,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,32.6628,2,Central,9872,Consumer,10/6/2018,Same Day,Illinois,Storage,290.336
1/1/2022,10/6/2022,1/1/2018,,0,,,,,Office Supplies,Chicago,United States,MH-17455,Mark Hamilton,0.2,60623,OFF-AR-10004790,Staples in misc. colors,1.197,2,Central,9873,Consumer,10/6/2018,Same Day,Illinois,Art,19.152
1/1/2022,1/29/2022,1/1/2018,,2,,,,,Office Supplies,Marion,United States,TM-21010,Tamara Manning,0,52302,OFF-PA-10003848,Xerox 1997,6.2208,2,Central,9915,Consumer,1/31/2018,Second Class,Iowa,Paper,12.96
1/1/2022,1/29/2022,1/1/2018,,2,,,,,Office Supplies,Marion,United States,TM-21010,Tamara Manning,0,52302,OFF-PA-10000176,Xerox 1887,45.528,5,Central,9916,Consumer,1/31/2018,Second Class,Iowa,Paper,94.85
1/1/2022,1/29/2022,1/1/2018,,2,,,,,Office Supplies,Marion,United States,TM-21010,Tamara Manning,0,52302,OFF-ST-10001590,Tenex Personal Project File with Scoop Front Design Black,3.5048,1,Central,9917,Consumer,1/31/2018,Second Class,Iowa,Storage,13.48
1/1/2022,1/29/2022,1/1/2018,,2,,,,,Furniture,Marion,United States,TM-21010,Tamara Manning,0,52302,FUR-FU-10000010,DAX Value U-Channel Document Frames Easel Back,4.6221,3,Central,9918,Consumer,1/31/2018,Second Class,Iowa,Furnishings,14.91
1/1/2022,5/6/2022,1/1/2018,,4,,,,,Technology,Chicago,United States,JF-15490,Jeremy Farry,0.2,60653,TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,28.7952,4,Central,9923,Consumer,5/10/2018,Standard Class,Illinois,Accessories,191.968
1/1/2022,6/1/2022,1/1/2018,,2,,,,,Furniture,Indianapolis,United States,HW-14935,Helen Wasserman,0,46203,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,539.2464,6,Central,9948,Corporate,6/3/2018,Second Class,Indiana,Chairs,1925.88
1/1/2022,6/1/2022,1/1/2018,,2,,,,,Office Supplies,Indianapolis,United States,HW-14935,Helen Wasserman,0,46203,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,793.716,8,Central,9949,Corporate,6/3/2018,Second Class,Indiana,Appliances,2405.2
1/1/2022,6/1/2022,1/1/2018,,2,,,,,Technology,Indianapolis,United States,HW-14935,Helen Wasserman,0,46203,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,15.9543,3,Central,9950,Corporate,6/3/2018,Second Class,Indiana,Accessories,83.97
1/1/2022,6/1/2022,1/1/2018,,2,,,,,Technology,Indianapolis,United States,HW-14935,Helen Wasserman,0,46203,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,14.7593,1,Central,9951,Corporate,6/3/2018,Second Class,Indiana,Accessories,39.89
1/1/2022,6/1/2022,1/1/2018,,2,,,,,Office Supplies,Indianapolis,United States,HW-14935,Helen Wasserman,0,46203,OFF-BI-10002072,Cardinal Slant-D Ring Binders,8.69,2,Central,9952,Corporate,6/3/2018,Second Class,Indiana,Binders,17.38
1/1/2022,7/16/2022,1/1/2018,,2,,,,,Furniture,Philadelphia,United States,SF-20065,Sandra Flanagan,0.3,19140,FUR-CH-10002774,Global Deluxe Stacking Chair Gray,-1.0196,2,East,24,Consumer,7/18/2018,Second Class,Pennsylvania,Chairs,71.37
1/1/2022,7/6/2022,1/1/2018,,7,,,,,Office Supplies,Philadelphia,United States,FH-14365,Fred Hopkins,0.7,19120,OFF-BI-10000343,Pressboard Covers with Storage Hooks 9 1/2 x 11 Light Blue,-2.2586,2,East,199,Corporate,7/13/2018,Standard Class,Pennsylvania,Binders,2.94
1/1/2022,11/14/2022,1/1/2018,,3,,,,,Office Supplies,Grove City,United States,CK-12595,Clytie Kelty,0.7,43123,OFF-BI-10002949,Prestige Round Ring Binders,-2.7968,2,East,616,Consumer,11/17/2018,Second Class,Ohio,Binders,45
1/1/2022,9/9/2022,1/1/2018,Yes,4,,,US-2018-118087,Defective,Office Supplies,Philadelphia,United States,SP-20620,Stefania Perrino,0.7,19134,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,-2.3276,2,East,1214,Corporate,9/13/2018,Standard Class,Pennsylvania,Binders,716
1/1/2022,9/9/2022,1/1/2018,,4,,,,,Office Supplies,Philadelphia,United States,SP-20620,Stefania Perrino,0.7,19134,OFF-BI-10000069,GBC Prepunched Paper 19-Hole for Binding Systems 24-lb,-3.6024,1,East,1215,Corporate,9/13/2018,Standard Class,Pennsylvania,Binders,33.1
1/1/2022,2/3/2022,1/1/2018,,5,,,,,Office Supplies,Cincinnati,United States,MC-17575,Matt Collins,0.7,45231,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,-4.1832,3,East,1321,Consumer,2/8/2018,Standard Class,Ohio,Binders,8
1/1/2022,6/21/2022,1/1/2018,,4,,,,,Office Supplies,Cleveland,United States,AS-10240,Alan Shonely,0.7,44105,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,-34.38,6,East,1630,Consumer,6/25/2018,Second Class,Ohio,Binders,17
1/1/2022,4/30/2022,1/1/2018,,6,,,,,Office Supplies,Philadelphia,United States,QJ-19255,Quincy Jones,0.7,19143,OFF-BI-10002353,GBC VeloBind Cover Sets,-9.264,3,East,1663,Corporate,5/6/2018,Standard Class,Pennsylvania,Binders,138
1/1/2022,4/24/2022,1/1/2018,,3,,,,,Office Supplies,Philadelphia,United States,DK-12835,Damala Kotsonis,0.7,19143,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,-0.99,2,East,1686,Corporate,4/27/2018,First Class,Pennsylvania,Binders,120
1/1/2022,4/24/2022,1/1/2018,,3,,,,,Office Supplies,Philadelphia,United States,DK-12835,Damala Kotsonis,0.7,19143,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,-5.7638,2,East,1687,Corporate,4/27/2018,First Class,Pennsylvania,Binders,238
1/1/2022,9/22/2022,1/1/2018,,4,,,,,Office Supplies,Philadelphia,United States,JA-15970,Joseph Airdo,0.7,19134,OFF-BI-10002498,Clear Mylar Reinforcing Strips,-4.2987,1,East,1803,Consumer,9/26/2018,Second Class,Pennsylvania,Binders,45
1/1/2022,2/24/2022,1/1/2018,,4,,,,,Office Supplies,Philadelphia,United States,CB-12415,Christy Brittain,0.7,19134,OFF-BI-10004970,ACCOHIDE 3-Ring Binder Blue 1,-3.7996,4,East,1992,Consumer,2/28/2018,Standard Class,Pennsylvania,Binders,35
1/1/2022,4/16/2022,1/1/2018,,4,,,,,Office Supplies,Columbus,United States,RF-19840,Roy Französisch,0.7,43229,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,-10.054,5,East,2363,Consumer,4/20/2018,Standard Class,Ohio,Binders,13.71
1/1/2022,12/25/2022,1/1/2018,,5,,,,,Office Supplies,Fairfield,United States,SV-20935,Susan Vittorini,0.7,45014,OFF-BI-10000632,Satellite Sectional Post Binders,-10.4184,1,East,2425,Consumer,12/30/2018,Standard Class,Ohio,Binders,13.02
1/1/2022,11/13/2022,1/1/2018,,2,,,,,Technology,Springfield,United States,SB-20290,Sean Braxton,0.7,45503,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,-935.9595,7,East,2629,Corporate,11/15/2018,First Class,Ohio,Machines,652.99
1/1/2022,11/13/2022,1/1/2018,,2,,,,,Office Supplies,Springfield,United States,SB-20290,Sean Braxton,0.7,45503,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,-7.48,10,East,2630,Corporate,11/15/2018,First Class,Ohio,Binders,11.22
1/1/2022,12/4/2022,1/1/2018,,4,,,,,Office Supplies,Philadelphia,United States,CM-12160,Charles McCrossin,0.7,19134,OFF-BI-10004364,Storex Dura Pro Binders,-4.455,3,East,2691,Consumer,12/8/2018,Standard Class,Pennsylvania,Binders,5.34
1/1/2022,12/22/2022,1/1/2018,,2,,,,,Office Supplies,Toledo,United States,SK-19990,Sally Knutson,0.7,43615,OFF-BI-10000848,Angle-D Ring Binders,-1.3128,1,East,2728,Consumer,12/24/2018,First Class,Ohio,Binders,1.64
1/1/2022,6/22/2022,1/1/2018,,6,,,,,Office Supplies,Philadelphia,United States,PL-18925,Paul Lucas,0.7,19140,OFF-BI-10003166,GBC Plasticlear Binding Covers,-7.5768,3,East,2764,Home Office,6/28/2018,Standard Class,Pennsylvania,Binders,10.33
1/1/2022,6/22/2022,1/1/2018,,6,,,,,Office Supplies,Philadelphia,United States,PL-18925,Paul Lucas,0.7,19140,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,-23.8855,5,East,2765,Home Office,6/28/2018,Standard Class,Pennsylvania,Binders,31.15
1/1/2022,5/4/2022,1/1/2018,,5,,,,,Office Supplies,Springfield,United States,SH-20395,Shahid Hopkins,0.7,45503,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,-1.9275,1,East,2958,Consumer,5/9/2018,Standard Class,Ohio,Binders,2.31
1/1/2022,9/16/2022,1/1/2018,,2,,,,,Office Supplies,Philadelphia,United States,AS-10090,Adam Shillingsburg,0.7,19143,OFF-BI-10002393,Binder Posts,-2.7552,2,East,3459,Consumer,9/18/2018,First Class,Pennsylvania,Binders,3.44
1/1/2022,9/16/2022,1/1/2018,,2,,,,,Office Supplies,Philadelphia,United States,AS-10090,Adam Shillingsburg,0.7,19143,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,-412.6154,2,East,3460,Consumer,9/18/2018,First Class,Pennsylvania,Binders,538.19
1/1/2022,11/23/2022,1/1/2018,,3,,,,,Office Supplies,Philadelphia,United States,FH-14275,Frank Hawley,0.7,19120,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,-5.9808,1,East,3554,Corporate,11/26/2018,Second Class,Pennsylvania,Binders,7.47
1/1/2022,9/4/2022,1/1/2018,,5,,,,,Office Supplies,Akron,United States,MD-17350,Maribeth Dona,0.7,44312,OFF-BI-10004001,GBC Recycled VeloBinder Covers,-20.448,5,East,3562,Consumer,9/9/2018,Second Class,Ohio,Binders,25.55
1/1/2022,9/4/2022,1/1/2018,,5,,,,,Office Supplies,Akron,United States,MD-17350,Maribeth Dona,0.7,44312,OFF-BI-10001634,Wilson Jones Active Use Binders,-3.0576,2,East,3563,Consumer,9/9/2018,Second Class,Ohio,Binders,4.36
1/1/2022,12/26/2022,1/1/2018,,4,,,,,Office Supplies,Columbus,United States,TC-21535,Tracy Collins,0.7,43229,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,-2.61,2,East,3786,Home Office,12/30/2018,Standard Class,Ohio,Binders,3.13
1/1/2022,11/3/2022,1/1/2018,,5,,,,,Office Supplies,Philadelphia,United States,DM-13015,Darrin Martin,0.7,19143,OFF-BI-10000216,Mead 1st Gear 2 Zipper Binder Asst. Colors,-7.782,3,East,4264,Consumer,11/8/2018,Standard Class,Pennsylvania,Binders,11.67
1/1/2022,12/2/2022,1/1/2018,,7,,,,,Office Supplies,Philadelphia,United States,GW-14605,Giulietta Weimer,0.7,19140,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,-462.8624,4,East,4498,Consumer,12/9/2018,Standard Class,Pennsylvania,Binders,631.17
1/1/2022,3/30/2022,1/1/2018,,4,,,,,Office Supplies,Lancaster,United States,BP-11155,Becky Pak,0.7,17602,OFF-BI-10001525,Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Executive Red,-4.7625,5,East,4689,Consumer,4/3/2018,Standard Class,Pennsylvania,Binders,5.71
1/1/2022,9/21/2022,1/1/2018,,4,,,,,Office Supplies,Philadelphia,United States,EB-13870,Emily Burns,0.7,19143,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,-1.5264,2,East,4757,Consumer,9/25/2018,Standard Class,Pennsylvania,Binders,1.9
1/1/2022,6/1/2022,1/1/2018,,2,,,,,Office Supplies,Dublin,United States,FH-14350,Fred Harton,0.7,43017,OFF-BI-10003429,Cardinal HOLDit! Binder Insert StripsExtra Strips,-2.6586,2,East,4838,Consumer,6/3/2018,First Class,Ohio,Binders,3.79
1/1/2022,7/21/2022,1/1/2018,,5,,,,,Office Supplies,Cleveland,United States,SW-20350,Sean Wendt,0.7,44105,OFF-BI-10001670,Vinyl Sectional Post Binders,-22.62,3,East,5013,Home Office,7/26/2018,Standard Class,Ohio,Binders,33.93
1/1/2022,10/21/2022,1/1/2018,,4,,,,,Office Supplies,Lakewood,United States,FC-14245,Frank Carlisle,0.7,44107,OFF-BI-10002799,SlimView Poly Binder 3/8,-4.9728,4,East,5433,Home Office,10/25/2018,Standard Class,Ohio,Binders,6.21
1/1/2022,11/19/2022,1/1/2018,,6,,,,,Office Supplies,Cleveland,United States,JH-15430,Jennifer Halladay,0.7,44105,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',-45.9333,7,East,5594,Consumer,11/25/2018,Standard Class,Ohio,Binders,59.91
1/1/2022,5/14/2022,1/1/2018,,4,,,,,Office Supplies,Cleveland,United States,DP-13000,Darren Powers,0.7,44105,OFF-BI-10003007,Premium Transparent Presentation Covers No Pattern/Clear 8 1/2 x 11,-46.536,5,East,6545,Consumer,5/18/2018,Standard Class,Ohio,Binders,58.17
1/1/2022,4/23/2022,1/1/2018,,3,,,,,Office Supplies,Columbus,United States,GG-14650,Greg Guthrie,0.7,43229,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,-7.84,5,East,6596,Corporate,4/26/2018,First Class,Ohio,Binders,11.76
1/1/2022,9/14/2022,1/1/2018,,1,,,,,Office Supplies,Philadelphia,United States,PS-18760,Pamela Stobb,0.7,19140,OFF-BI-10000301,GBC Instant Report Kit,-2.588,2,East,6810,Consumer,9/15/2018,First Class,Pennsylvania,Binders,3.88
1/1/2022,9/14/2022,1/1/2018,,1,,,,,Technology,Philadelphia,United States,PS-18760,Pamela Stobb,0.7,19140,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,-18.0385,1,East,6811,Consumer,9/15/2018,First Class,Pennsylvania,Machines,12.58
1/1/2022,9/14/2022,1/1/2018,,1,,,,,Office Supplies,Philadelphia,United States,PS-18760,Pamela Stobb,0.7,19140,OFF-BI-10003707,Aluminum Screw Posts,-12.208,4,East,6813,Consumer,9/15/2018,First Class,Pennsylvania,Binders,18.31
1/1/2022,9/14/2022,1/1/2018,,1,,,,,Technology,Philadelphia,United States,PS-18760,Pamela Stobb,0.7,19140,TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,-168.819,2,East,6815,Consumer,9/15/2018,First Class,Pennsylvania,Machines,241.16
1/1/2022,8/18/2022,1/1/2018,,7,,,,,Office Supplies,Lakewood,United States,CK-12205,Chloris Kastensmidt,0.7,44107,OFF-BI-10004817,GBC Personal VeloBind Strips,-7.9068,3,East,6898,Consumer,8/25/2018,Standard Class,Ohio,Binders,10.78
1/1/2022,9/25/2022,1/1/2018,,3,,,,,Office Supplies,Chester,United States,AH-10075,Adam Hart,0.7,19013,OFF-BI-10003476,Avery Metallic Poly Binders,-6.303,5,East,7086,Corporate,9/28/2018,First Class,Pennsylvania,Binders,8.59
1/1/2022,3/11/2022,1/1/2018,,5,,,,,Office Supplies,Philadelphia,United States,MH-17290,Marc Harrigan,0.7,19140,OFF-BI-10002794,Avery Trapezoid Ring Binder 3 Capacity Black 1040 sheets,-8.6058,1,East,7145,Home Office,3/16/2018,Standard Class,Pennsylvania,Binders,12.29
1/1/2022,5/4/2022,1/1/2018,,6,,,,,Office Supplies,Philadelphia,United States,MY-18295,Muhammed Yedwab,0.7,19140,OFF-BI-10002897,Black Avery Memo-Size 3-Ring Binder 5 1/2 x 8 1/2,-1.5414,2,East,7178,Corporate,5/10/2018,Standard Class,Pennsylvania,Binders,2.2
1/1/2022,5/4/2022,1/1/2018,,6,,,,,Office Supplies,Philadelphia,United States,MY-18295,Muhammed Yedwab,0.7,19140,OFF-BI-10003694,Avery 3 1/2 Diskette Storage Pages 10/Pack,-7.5168,3,East,7179,Corporate,5/10/2018,Standard Class,Pennsylvania,Binders,9.39
1/1/2022,1/9/2022,1/1/2018,,4,,,,,Office Supplies,Philadelphia,United States,BP-11290,Beth Paige,0.7,19140,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,-228.7425,3,East,7221,Consumer,1/13/2018,Standard Class,Pennsylvania,Binders,274.49
1/1/2022,10/26/2022,1/1/2018,,4,,,,,Office Supplies,Lancaster,United States,SC-20440,Shaun Chance,0.7,17602,OFF-BI-10003007,Premium Transparent Presentation Covers No Pattern/Clear 8 1/2 x 11,-65.1504,7,East,7333,Corporate,10/30/2018,Standard Class,Pennsylvania,Binders,81.43
1/1/2022,7/30/2022,1/1/2018,,3,,,,,Office Supplies,Lakewood,United States,TC-21475,Tony Chapman,0.7,44107,OFF-BI-10001071,GBC ProClick Punch Binding System,-53.7432,4,East,7659,Home Office,8/2/2018,First Class,Ohio,Binders,76.77
1/1/2022,9/19/2022,1/1/2018,,0,,,,,Office Supplies,Philadelphia,United States,FG-14260,Frank Gastineau,0.7,19120,OFF-BI-10001132,Acco PRESSTEX Data Binder with Storage Hooks Dark Blue 9 1/2 X 11,-3.3894,3,East,7791,Home Office,9/19/2018,Same Day,Pennsylvania,Binders,4.84
1/1/2022,3/2/2022,1/1/2018,,4,,,,,Office Supplies,Cuyahoga Falls,United States,JA-15970,Joseph Airdo,0.7,44221,OFF-BI-10002353,GBC VeloBind Cover Sets,-12.352,4,East,7861,Consumer,3/6/2018,Standard Class,Ohio,Binders,18.52
1/1/2022,9/28/2022,1/1/2018,,7,,,,,Office Supplies,Philadelphia,United States,SF-20965,Sylvia Foulston,0.7,19134,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,-1.8585,1,East,8054,Corporate,10/5/2018,Standard Class,Pennsylvania,Binders,2.65
1/1/2022,5/3/2022,1/1/2018,,5,,,,,Office Supplies,Philadelphia,United States,BO-11350,Bill Overfelt,0.7,19134,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,-17.592,4,East,8353,Corporate,5/8/2018,Standard Class,Pennsylvania,Binders,26.38
1/1/2022,5/3/2022,1/1/2018,,5,,,,,Office Supplies,Philadelphia,United States,BO-11350,Bill Overfelt,0.7,19134,OFF-BI-10002133,Wilson Jones Elliptical Ring 3 1/2 Capacity Binders 800 sheets,-44.94,5,East,8355,Corporate,5/8/2018,Standard Class,Pennsylvania,Binders,64.2
1/1/2022,4/9/2022,1/1/2018,,5,,,,,Office Supplies,York,United States,NC-18625,Noah Childs,0.7,17403,OFF-BI-10004492,Tuf-Vin Binders,-29.0536,4,East,8475,Corporate,4/14/2018,Standard Class,Pennsylvania,Binders,37.89
1/1/2022,3/16/2022,1/1/2018,,0,,,,,Office Supplies,Columbus,United States,SP-20920,Susan Pistek,0.7,43229,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,-3.462,3,East,8527,Consumer,3/16/2018,Same Day,Ohio,Binders,5.19
1/1/2022,12/9/2022,1/1/2018,,6,,,,,Office Supplies,Philadelphia,United States,RD-19720,Roger Demir,0.7,19134,OFF-BI-10001116,Wilson Jones 1 Hanging DublLock Ring Binders,-8.1312,7,East,8586,Consumer,12/15/2018,Standard Class,Pennsylvania,Binders,11.08
1/1/2022,11/16/2022,1/1/2018,,4,,,,,Office Supplies,Elyria,United States,BM-11650,Brian Moss,0.7,44035,OFF-BI-10002949,Prestige Round Ring Binders,-1.3984,1,East,8716,Corporate,11/20/2018,Second Class,Ohio,Binders,1.82
1/1/2022,9/9/2022,1/1/2018,,1,,,,,Office Supplies,Toledo,United States,JD-16015,Joy Daniels,0.7,43615,OFF-BI-10003669,3M Organizer Strips,-3.564,3,East,8755,Consumer,9/10/2018,First Class,Ohio,Binders,4.86
1/1/2022,9/9/2022,1/1/2018,,1,,,,,Office Supplies,Toledo,United States,JD-16015,Joy Daniels,0.7,43615,OFF-BI-10001628,Acco Data Flex Cable Posts For Top & Bottom Load Binders 6 Capacity,-5.215,2,East,8756,Consumer,9/10/2018,First Class,Ohio,Binders,6.25
1/1/2022,10/26/2022,1/1/2018,,5,,,,,Office Supplies,Philadelphia,United States,JF-15190,Jamie Frazer,0.7,19134,OFF-BI-10004330,GBC Velobind Prepunched Cover Sets Regency Series,-27.735,3,East,8808,Consumer,10/31/2018,Standard Class,Pennsylvania,Binders,33.28
1/1/2022,12/18/2022,1/1/2018,,5,,,,,Office Supplies,Columbus,United States,BP-11290,Beth Paige,0.7,43229,OFF-BI-10004209,Fellowes Twister Kit Gray/Clear 3/pkg,-6.03,3,East,8845,Consumer,12/23/2018,Standard Class,Ohio,Binders,7.23
1/1/2022,12/1/2022,1/1/2018,,4,,,,,Office Supplies,Philadelphia,United States,SC-20305,Sean Christensen,0.7,19140,OFF-BI-10001759,Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Dark Blue,-5.6007,7,East,9279,Consumer,12/5/2018,Standard Class,Pennsylvania,Binders,8
1/1/2022,2/17/2022,1/1/2018,,3,,,,,Office Supplies,Troy,United States,CK-12325,Christine Kargatis,0.7,45373,OFF-BI-10001525,Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Executive Red,-4.7625,5,East,9345,Home Office,2/20/2018,First Class,Ohio,Binders,5.71
1/1/2022,12/10/2022,1/1/2018,,3,,,,,Office Supplies,Philadelphia,United States,WB-21850,William Brown,0.7,19143,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,-2.5093,1,East,9410,Consumer,12/13/2018,First Class,Pennsylvania,Binders,3.27
1/1/2022,4/20/2022,1/1/2018,,1,,,,,Office Supplies,Cleveland,United States,BE-11455,Brad Eason,0.7,44105,OFF-BI-10000174,Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders Clear,-6.38,5,East,9878,Home Office,4/21/2018,First Class,Ohio,Binders,8.69
1/1/2022,7/7/2022,1/1/2018,,2,,,,,Furniture,Philadelphia,United States,RL-19615,Rob Lucas,0.5,19120,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,-45.3492,3,East,5930,Consumer,7/9/2018,First Class,Pennsylvania,Bookcases,87.2
1/1/2022,8/25/2022,1/1/2018,,4,,,,,Furniture,Philadelphia,United States,SV-20365,Seth Vernon,0.5,19140,FUR-BO-10001798,Bush Somerset Collection Bookcase,-89.0664,2,East,8635,Consumer,8/29/2018,Standard Class,Pennsylvania,Bookcases,130.97
